id,title,type,genres,averageRating,numVotes,releaseYear
tt3718778,"Over the Garden Wall",tvMiniSeries,"Adventure, Animation, Comedy",8.8,75587,2014
tt0353049,"Chappelle's Show",tvSeries,"Comedy, Music",8.8,73291,2003
tt15435876,"The Penguin",tvMiniSeries,"Crime, Drama",8.8,60279,2024
tt0096548,"Blackadder Goes Forth",tvSeries,"Comedy, War",8.8,57839,1989
tt16026746,"X-Men '97",tvSeries,"Action, Adventure, Animation",8.8,37335,2024
tt0081834,"Das Boot",tvMiniSeries,"Drama, War",8.8,33966,1985
tt1795096,"Behzat Ç: An Ankara Detective Story",tvSeries,"Crime, Drama, Mystery",8.8,33533,2010
tt7927936,Flames,tvSeries,"Comedy, Drama, Romance",8.8,33062,2018
tt16492678,"Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc",movie,"Action, Animation, Fantasy",8.8,25926,2021
tt0253779,"The Foster Brothers",movie,"Comedy, History",8.8,21398,1976
tt0074006,"I, Claudius",tvMiniSeries,"Biography, Drama, History",8.8,19849,1976
tt15295490,"Campus Diaries",tvSeries,"Comedy, Drama, Romance",8.8,17369,2022
tt0084302,"The Marathon Family",movie,"Comedy, Drama",8.8,17268,1982
tt22727518,"Another Love",tvSeries,"Crime, Drama, Romance",8.8,16241,2023
tt10534500,#Home,movie,"Drama, Family",8.8,16041,2021
tt9566030,"Pew News",tvSeries,"Comedy, News",8.8,14786,2018
tt11007006,Azize,tvSeries,Drama,8.8,14576,2019
tt7621364,"Black Pearl",tvSeries,Drama,8.8,13800,2017
tt0086935,"Balkan Spy",movie,"Comedy, Drama",8.8,12669,1984
tt6108262,"Black Sun",tvSeries,"Crime, Drama, Thriller",8.8,12637,2017
tt13661118,"Not Me",tvMiniSeries,"Action, Crime, Romance",8.8,12218,2021
tt0481256,"Fighting Spirit",tvSeries,"Action, Animation, Comedy",8.8,11419,2000
tt2077886,"The Phantom of the Opera at the Royal Albert Hall",movie,"Drama, Musical, Romance",8.8,10187,2011
tt0816692,Interstellar,movie,"Adventure, Drama, Sci-Fi",8.7,2192768,2014
tt0133093,"The Matrix",movie,"Action, Sci-Fi",8.7,2102030,1999
tt0080684,"Star Wars: Episode V - The Empire Strikes Back",movie,"Action, Adventure, Fantasy",8.7,1408693,1980
tt4574334,"Stranger Things",tvSeries,"Drama, Fantasy, Horror",8.7,1390378,2016
tt0099685,Goodfellas,movie,"Biography, Crime, Drama",8.7,1288833,1990
tt0073486,"One Flew Over the Cuckoo's Nest",movie,Drama,8.7,1092387,1975
tt1190634,"The Boys",tvSeries,"Action, Comedy, Crime",8.7,733931,2019
tt2442560,"Peaky Blinders",tvSeries,"Crime, Drama",8.7,680519,2013
tt2085059,"Black Mirror",tvSeries,"Crime, Drama, Mystery",8.7,660130,2011
tt3581920,"The Last of Us",tvSeries,"Action, Adventure, Drama",8.7,577156,2023
tt0412142,House,tvSeries,"Drama, Mystery",8.7,536029,2004
tt2707408,Narcos,tvSeries,"Biography, Crime, Drama",8.7,483905,2015
tt5753856,Dark,tvSeries,"Crime, Drama, Mystery",8.7,466249,2017
tt0096697,"The Simpsons",tvSeries,"Animation, Comedy",8.7,444432,1989
tt0121955,"South Park",tvSeries,"Animation, Comedy",8.7,413808,1997
tt0367279,"Arrested Development",tvSeries,Comedy,8.7,329381,2003
tt0804503,"Mad Men",tvSeries,Drama,8.7,267238,2007
tt4236770,Yellowstone,tvSeries,"Drama, Western",8.7,238346,2018
tt1606375,"Downton Abbey",tvSeries,"Drama, Romance",8.7,229755,2010
tt11280740,Severance,tvSeries,"Drama, Mystery, Sci-Fi",8.7,227353,2022
tt15097216,"Jai Bhim",movie,"Crime, Drama, Mystery",8.7,221397,2021
tt6741278,Invincible,tvSeries,"Action, Adventure, Animation",8.7,221021,2021
tt5687612,Fleabag,tvSeries,"Comedy, Drama",8.7,214453,2016
tt4508902,"One Punch Man",tvSeries,"Action, Animation, Comedy",8.7,193230,2015
tt0384766,Rome,tvSeries,"Action, Drama, Romance",8.7,190015,2005
tt0988824,"Naruto: Shippuden",tvSeries,"Action, Adventure, Animation",8.7,182741,2007
tt0407362,"Battlestar Galactica",tvSeries,"Action, Adventure, Drama",8.7,178803,2004
tt5555260,"This Is Us",tvSeries,"Comedy, Drama, Romance",8.7,163254,2016
tt0248654,"Six Feet Under",tvSeries,"Comedy, Drama",8.7,153835,2001
tt5788792,"The Marvelous Mrs. Maisel",tvSeries,"Comedy, Drama",8.7,146701,2017
tt0092455,"Star Trek: The Next Generation",tvSeries,"Action, Adventure, Drama",8.7,139904,1987
tt1628033,"Top Gear",tvSeries,"Adventure, Sport, Talk-Show",8.7,129610,2002
tt10189514,"Soorarai Pottru",movie,Drama,8.7,126032,2020
tt13991232,1883,tvMiniSeries,"Drama, Western",8.7,123845,2021
tt0118421,Oz,tvSeries,"Crime, Drama, Thriller",8.7,109230,1997
tt9544034,"The Family Man",tvSeries,"Action, Comedy, Drama",8.7,101513,2019
tt0286486,"The Shield",tvSeries,"Crime, Drama, Thriller",8.7,90302,2002
tt5712554,"The Grand Tour",tvSeries,"Comedy, Sport, Talk-Show",8.7,87774,2016
tt0994314,"Code Geass",tvSeries,"Action, Animation, Drama",8.7,84934,2006
tt13309742,"Blue Eye Samurai",tvSeries,"Action, Adventure, Animation",8.7,80040,2023
tt0758745,"Friday Night Lights",tvSeries,"Drama, Sport",8.7,74006,2006
tt2303687,"Line of Duty",tvSeries,"Crime, Drama, Mystery",8.7,72826,2012
tt0387764,"Peep Show",tvSeries,Comedy,8.7,68198,2003
tt9263550,"Rocketry: The Nambi Effect",movie,"Biography, Drama",8.7,59849,2022
tt0318871,Berserk,tvSeries,"Action, Adventure, Animation",8.7,59084,1997
tt0434706,Monster,tvSeries,"Animation, Crime, Drama",8.7,50317,2004
tt10850932,"Crash Landing on You",tvSeries,"Adventure, Comedy, Drama",8.7,45781,2019
tt0111958,"Father Ted",tvSeries,Comedy,8.7,44730,1995
tt7466810,"777 Charlie",movie,"Adventure, Comedy, Drama",8.7,41837,2022
tt3398540,Haikyu!!,tvSeries,"Animation, Comedy, Drama",8.7,39637,2014
tt1534360,Ezel,tvSeries,"Crime, Drama, Thriller",8.7,38682,2009
tt7472896,"Mr Inbetween",tvSeries,"Crime, Drama",8.7,35032,2018
tt0459159,"The Thick of It",tvSeries,Comedy,8.7,26829,2005
tt0096639,"Lonesome Dove",tvMiniSeries,"Adventure, Drama, Western",8.7,26750,1989
tt0093603,Nayakan,movie,"Crime, Drama",8.7,25523,1987
tt0086661,"The Adventures of Sherlock Holmes",tvSeries,"Crime, Drama, Mystery",8.7,24761,1984
tt10332508,Primal,tvSeries,"Action, Adventure, Animation",8.7,22547,2019
tt0088178,"Stop Making Sense",movie,"Documentary, Music",8.7,21705,1984
tt28857177,"Lucky Guy",tvSeries,"Comedy, Drama, Fantasy",8.7,21526,2023
tt6025022,"Justice League Unlimited",tvSeries,"Action, Adventure, Animation",8.7,21427,2004
tt0252490,"The Chaos Class Is Waking Up",movie,Comedy,8.7,21208,1976
tt20859920,"Alchemy of Souls",tvSeries,"Action, Drama, Fantasy",8.7,19980,2022
tt8176054,"Pariyerum Perumal",movie,Drama,8.7,19067,2018
tt0253614,"Saban, Son of Saban",movie,Comedy,8.7,19033,1977
tt0252597,"Feyzo, the Polite One",movie,"Comedy, Drama",8.7,17663,1978
tt6019206,"Kill Bill: The Whole Bloody Affair",movie,"Action, Crime, Thriller",8.7,17531,2006
tt0080306,"Yes Minister",tvSeries,Comedy,8.7,16964,1980
tt0076276,"Who's Singin' Over There?",movie,"Adventure, Comedy, Drama",8.7,16933,1980
tt7738784,Peranbu,movie,"Drama, Family",8.7,16891,2018
tt14888874,"Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc",movie,"Action, Animation, Fantasy",8.7,16860,2020
tt0201368,"The Broken Landlord",movie,"Comedy, Drama",8.7,16695,1985
tt0988818,Gintama,tvSeries,"Action, Animation, Comedy",8.7,16500,2005
tt4063800,"The Bureau",tvSeries,"Drama, Thriller",8.7,15077,2015
tt0106028,"Homicide: Life on the Street",tvSeries,"Crime, Drama, Mystery",8.7,15020,1993
tt10801534,"How to with John Wilson",tvSeries,"Comedy, Documentary",8.7,14161,2020
tt17592606,Daman,movie,"Adventure, Drama",8.7,13864,2022
tt0090509,"The Return of Sherlock Holmes",tvSeries,"Crime, Drama, Mystery",8.7,13710,1986
tt0229889,"El Chavo del Ocho",tvSeries,"Comedy, Family",8.7,13556,1972
tt0214915,Manichithrathazhu,movie,"Comedy, Horror, Mystery",8.7,12966,1993
tt8737152,Toma,movie,"Biography, Drama, Music",8.7,12698,2021
tt6111552,"Content Cop",tvSeries,"Comedy, Crime, Talk-Show",8.7,12615,2015
tt0765833,"Happy Days",movie,"Comedy, Drama, Family",8.7,12173,1978
tt4269716,Umbre,tvSeries,"Crime, Drama, Thriller",8.7,11691,2014
tt7094780,"Mr. Sunshine",tvSeries,"Action, Drama, Romance",8.7,11082,2018
tt0090015,Shoah,movie,"Documentary, History, War",8.7,10804,1985
tt10554898,"The Untamed",tvSeries,"Action, Adventure, Drama",8.7,10649,2019
tt0114369,Se7en,movie,"Crime, Drama, Mystery",8.6,1849851,1995
tt0102926,"The Silence of the Lambs",movie,"Crime, Drama, Thriller",8.6,1589551,1991
tt0120815,"Saving Private Ryan",movie,"Drama, War",8.6,1530620,1998
tt0076759,"Star Wars: Episode IV - A New Hope",movie,"Action, Adventure, Fantasy",8.6,1477509,1977
tt0120689,"The Green Mile",movie,"Crime, Drama, Fantasy",8.6,1443831,1999
tt0103064,"Terminator 2: Judgment Day",movie,"Action, Adventure, Sci-Fi",8.6,1201625,1991
tt0245429,"Spirited Away",movie,"Adventure, Animation, Family",8.6,877999,2001
tt0317248,"City of God",movie,"Crime, Drama",8.6,817635,2002
tt0773262,Dexter,tvSeries,"Crime, Drama, Mystery",8.6,801749,2006
tt0118799,"Life Is Beautiful",movie,"Comedy, Drama, Romance",8.6,758410,1997
tt8111088,"The Mandalorian",tvSeries,"Action, Adventure, Fantasy",8.6,605390,2019
tt10811166,"The Kashmir Files",movie,Drama,8.6,575366,2022
tt1856010,"House of Cards",tvSeries,Drama,8.6,538235,2013
tt0038650,"It's a Wonderful Life",movie,"Drama, Family, Fantasy",8.6,508404,1946
tt3322312,Daredevil,tvSeries,"Action, Crime, Drama",8.6,485350,2015
tt9362722,"Spider-Man: Across the Spider-Verse",movie,"Action, Adventure, Animation",8.6,413536,2023
tt0047478,"Seven Samurai",movie,"Action, Drama",8.6,374257,1954
tt5290382,Mindhunter,tvSeries,"Crime, Drama, Mystery",8.6,352323,2017
tt1124373,"Sons of Anarchy",tvSeries,"Crime, Drama, Thriller",8.6,331722,2008
tt1266020,"Parks and Recreation",tvSeries,Comedy,8.6,295454,2009
tt4786824,"The Crown",tvSeries,"Biography, Drama, History",8.6,263745,2016
tt0106179,"The X-Files",tvSeries,"Adventure, Crime, Drama",8.6,256213,1993
tt14452776,"The Bear",tvSeries,"Comedy, Drama",8.6,251950,2022
tt0979432,"Boardwalk Empire",tvSeries,"Crime, Drama",8.6,206912,2010
tt2788316,Shogun,tvSeries,"Adventure, Drama, History",8.6,185337,2024
tt9335498,"Demon Slayer: Kimetsu no Yaiba",tvSeries,"Action, Adventure, Animation",8.6,169292,2019
tt1486217,Archer,tvSeries,"Action, Animation, Comedy",8.6,168768,2009
tt0096657,"Mr. Bean",tvSeries,"Comedy, Family",8.6,137711,1990
tt1870479,"The Newsroom",tvSeries,Drama,8.6,127270,2012
tt1489428,Justified,tvSeries,"Action, Crime, Drama",8.6,121832,2010
tt0348914,Deadwood,tvSeries,"Crime, Drama, History",8.6,120430,2004
tt1305826,"Adventure Time",tvSeries,"Action, Adventure, Animation",8.6,117492,2010
tt7908628,"What We Do in the Shadows",tvSeries,"Comedy, Fantasy, Horror",8.6,109703,2019
tt4288182,Atlanta,tvSeries,"Comedy, Drama, Music",8.6,91117,2016
tt9174558,Dopesick,tvMiniSeries,Drama,8.6,82410,2021
tt1733785,"The Bridge",tvSeries,"Crime, Mystery, Thriller",8.6,78551,2011
tt0056058,Harakiri,movie,"Action, Drama, Mystery",8.6,72945,1962
tt5421602,"Anne with an E",tvSeries,"Drama, Family",8.6,69906,2017
tt4299972,"The Jinx: The Life and Deaths of Robert Durst",tvSeries,"Biography, Crime, Documentary",8.6,54446,2015
tt0094525,Poirot,tvSeries,"Crime, Drama, Mystery",8.6,53739,1989
tt0088484,"Blackadder II",tvSeries,Comedy,8.6,50731,1986
tt0092324,"Blackadder the Third",tvSeries,Comedy,8.6,47806,1987
tt2100976,"Impractical Jokers",tvSeries,"Comedy, Reality-TV",8.6,47213,2011
tt1641384,"Young Justice",tvSeries,"Action, Adventure, Animation",8.6,46789,2010
tt2049116,Gomorrah,tvSeries,"Crime, Drama, Thriller",8.6,45664,2014
tt13111040,"The Offer",tvMiniSeries,"Biography, Crime, Drama",8.6,42719,2022
tt5288312,Skam,tvSeries,"Drama, Romance",8.6,39657,2015
tt11854694,"Special OPS",tvSeries,"Action, Crime, Thriller",8.6,38211,2020
tt9140342,"It's a Sin",tvMiniSeries,Drama,8.6,37911,2021
tt12451520,"It's Okay to Not Be Okay",tvSeries,"Comedy, Drama, Romance",8.6,37632,2020
tt0053488,"The Bugs Bunny Show",tvSeries,"Animation, Comedy",8.6,36176,1960
tt0417349,"North & South",tvMiniSeries,"Drama, Romance",8.6,35660,2004
tt2701582,Endeavour,tvSeries,"Crime, Drama, Mystery",8.6,34571,2012
tt0380136,QI,tvSeries,"Comedy, Game-Show",8.6,34047,2003
tt7562112,Pose,tvSeries,Drama,8.6,33752,2018
tt1983079,"Call the Midwife",tvSeries,"Drama, History",8.6,32513,2012
tt4647692,Letterkenny,tvSeries,Comedy,8.6,30924,2016
tt5994364,"Guardian: The Lonely and Great God",tvSeries,"Comedy, Drama, Fantasy",8.6,30379,2016
tt20869502,"Extraordinary Attorney Woo",tvSeries,Drama,8.6,29626,2022
tt0417373,"The Venture Bros.",tvSeries,"Action, Adventure, Animation",8.6,28599,2003
tt4156586,"Permanent Roommates",tvSeries,"Comedy, Romance",8.6,26512,2014
tt0094517,"Mystery Science Theater 3000",tvSeries,"Comedy, Sci-Fi",8.6,26165,1988
tt0367495,"Anbe Sivam",movie,"Adventure, Comedy, Drama",8.6,26129,2003
tt2433738,Wentworth,tvSeries,"Crime, Drama, Thriller",8.6,25366,2013
tt21056886,"Scavengers Reign",tvSeries,"Adventure, Animation, Drama",8.6,24023,2023
tt4082744,Detectorists,tvSeries,Comedy,8.6,22401,2014
tt2244495,"The Eric Andre Show",tvSeries,"Comedy, Talk-Show",8.6,22359,2012
tt0129690,"I'm Alan Partridge",tvSeries,Comedy,8.6,22335,1997
tt0421291,"Avrupa Yakasi",tvSeries,Comedy,8.6,21903,2004
tt2311418,"Isler Güçler",tvSeries,Comedy,8.6,21494,2012
tt8050756,"The Owl House",tvSeries,"Action, Adventure, Animation",8.6,21125,2020
tt0358456,Earthlings,movie,Documentary,8.6,19982,2005
tt7278862,"My Brilliant Friend",tvSeries,Drama,8.6,19213,2018
tt0252489,"The Chaos Class Is on Vacation",movie,Comedy,8.6,19157,1977
tt0310455,"Foyle's War",tvSeries,"Crime, Drama, Mystery",8.6,18881,2002
tt1513168,"Through the Wormhole",tvSeries,Documentary,8.6,18569,2010
tt10590066,"All Creatures Great & Small",tvSeries,"Comedy, Drama",8.6,18146,2020
tt0116860,"Pretty Village, Pretty Flame",movie,"Drama, History, War",8.6,18071,1996
tt9814458,"Bandish Bandits",tvSeries,"Drama, Music, Romance",8.6,17884,2020
tt0271383,"A Dog's Will",movie,"Comedy, Drama, Fantasy",8.6,17586,2000
tt3671754,"Kardes Payi",tvSeries,Comedy,8.6,17450,2014
tt8317568,"Broken But Beautiful",tvSeries,"Drama, Romance",8.6,17231,2018
tt0203082,"Rurouni Kenshin: Trust and Betrayal",tvMiniSeries,"Action, Adventure, Animation",8.6,16619,1999
tt17513352,"Twenty Five Twenty One",tvSeries,"Drama, Romance",8.6,15557,2022
tt0403778,"Long Way Round",tvMiniSeries,"Adventure, Documentary",8.6,15550,2004
tt15614372,"Tear Along the Dotted Line",tvMiniSeries,"Animation, Comedy, Drama",8.6,15201,2021
tt6385540,Hilda,tvSeries,"Adventure, Animation, Drama",8.6,14519,2018
tt0120570,"From the Earth to the Moon",tvMiniSeries,"Action, Drama, History",8.6,13490,1998
tt1877368,"The Great British Baking Show",tvSeries,"Game-Show, Reality-TV",8.6,13335,2010
tt0086831,"Yes, Prime Minister",tvSeries,Comedy,8.6,13288,1986
tt13634792,Mouse,tvSeries,"Action, Crime, Mystery",8.6,12514,2021
tt5320412,"Moon Lovers: Scarlet Heart Ryeo",tvSeries,"Action, Drama, Fantasy",8.6,12337,2016
tt13400006,"Mr. Queen",tvSeries,"Comedy, Fantasy, Romance",8.6,11824,2020
tt0118273,"Brass Eye",tvSeries,Comedy,8.6,11766,1997
tt9103932,"Greatest Events of WWII in Colour",tvMiniSeries,"Documentary, History, War",8.6,11397,2019
tt4139928,"The Legend of Maula Jatt",movie,"Action, Drama, Fantasy",8.6,10876,2022
tt0267351,"My Dear Brother",movie,Drama,8.6,10495,1973
tt8254348,ImMATURE,tvSeries,"Comedy, Drama, Romance",8.6,10483,2019
tt31862849,"Very Parivarik",tvSeries,Comedy,8.6,10352,2024
tt0426719,"Hunter x Hunter",tvSeries,"Action, Adventure, Animation",8.6,10221,1999
tt4580372,Merlí,tvSeries,"Comedy, Drama, Romance",8.6,10216,2015
tt9304350,"Fruits Basket",tvSeries,"Animation, Comedy, Drama",8.6,10167,2019
tt1853728,"Django Unchained",movie,"Comedy, Drama, Western",8.5,1739172,2012
tt0172495,Gladiator,movie,"Action, Adventure, Drama",8.5,1671876,2000
tt0482571,"The Prestige",movie,"Drama, Mystery, Sci-Fi",8.5,1475256,2006
tt0407887,"The Departed",movie,"Crime, Drama, Thriller",8.5,1451840,2006
tt0088763,"Back to the Future",movie,"Adventure, Comedy, Sci-Fi",8.5,1341209,1985
tt0110413,"Léon: The Professional",movie,"Action, Crime, Drama",8.5,1273213,1994
tt0120586,"American History X",movie,"Crime, Drama",8.5,1207816,1998
tt0110357,"The Lion King",movie,"Adventure, Animation, Drama",8.5,1170386,1994
tt0114814,"The Usual Suspects",movie,"Crime, Drama, Mystery",8.5,1165429,1995
tt2582802,Whiplash,movie,"Drama, Music",8.5,1028027,2014
tt6751668,Parasite,movie,"Drama, Thriller",8.5,1005721,2019
tt0078748,Alien,movie,"Horror, Sci-Fi",8.5,988851,1979
tt1675434,"The Intouchables",movie,"Comedy, Drama",8.5,951510,2011
tt0253474,"The Pianist",movie,"Biography, Drama, Music",8.5,937853,2002
tt0054215,Psycho,movie,"Horror, Mystery, Thriller",8.5,735176,1960
tt0034583,Casablanca,movie,"Drama, Romance, War",8.5,617152,1942
tt2306299,Vikings,tvSeries,"Action, Adventure, Drama",8.5,601224,2013
tt10048342,"The Queen's Gambit",tvMiniSeries,Drama,8.5,585109,2020
tt0475784,Westworld,tvSeries,"Drama, Mystery, Sci-Fi",8.5,541577,2016
tt15239678,"Dune: Part Two",movie,"Action, Adventure, Drama",8.5,540211,2024
tt0047396,"Rear Window",movie,"Mystery, Thriller",8.5,533458,1954
tt1442437,"Modern Family",tvSeries,"Comedy, Drama, Romance",8.5,500839,2009
tt4158110,"Mr. Robot",tvSeries,"Crime, Drama, Thriller",8.5,429447,2015
tt5071412,Ozark,tvSeries,"Crime, Drama, Thriller",8.5,358252,2017
tt0064116,"Once Upon a Time in the West",movie,"Drama, Western",8.5,355779,1968
tt0095327,"Grave of the Fireflies",movie,"Animation, Drama, War",8.5,327043,1988
tt6763664,"The Haunting of Hill House",tvMiniSeries,"Drama, Horror, Mystery",8.5,300411,2018
tt1586680,Shameless,tvSeries,"Comedy, Drama",8.5,299307,2011
tt1439629,Community,tvSeries,Comedy,8.5,299255,2009
tt0095765,"Cinema Paradiso",movie,"Drama, Romance",8.5,290260,1988
tt2243973,Hannibal,tvSeries,"Crime, Drama, Horror",8.5,283919,2013
tt0149460,Futurama,tvSeries,"Adventure, Animation, Comedy",8.5,266597,1999
tt0027977,"Modern Times",movie,"Comedy, Drama, Romance",8.5,264928,1936
tt1442449,Spartacus,tvSeries,"Action, Adventure, Biography",8.5,261525,2010
tt0436992,"Doctor Who",tvSeries,"Adventure, Drama, Sci-Fi",8.5,252521,2005
tt0021749,"City Lights",movie,"Comedy, Drama, Romance",8.5,200176,1931
tt1839578,"Person of Interest",tvSeries,"Action, Crime, Drama",8.5,193565,2011
tt3230854,"The Expanse",tvSeries,"Drama, Mystery, Sci-Fi",8.5,177556,2015
tt4179452,"The Last Kingdom",tvSeries,"Action, Drama, History",8.5,172392,2015
tt2575988,"Silicon Valley",tvSeries,Comedy,8.5,169941,2014
tt0487831,"The IT Crowd",tvSeries,Comedy,8.5,167452,2006
tt3526078,"Schitt's Creek",tvSeries,Comedy,8.5,152473,2015
tt1758429,"Spartacus: Gods of the Arena",tvMiniSeries,"Action, Adventure, Biography",8.5,147874,2011
tt12343534,"Jujutsu Kaisen",tvSeries,"Action, Adventure, Animation",8.5,134743,2020
tt0290978,"The Office",tvSeries,"Comedy, Drama",8.5,125630,2001
tt5189670,"Making a Murderer",tvSeries,"Crime, Documentary",8.5,104336,2015
tt6077448,"Sacred Games",tvSeries,"Action, Crime, Drama",8.5,94260,2018
tt0112159,"Neon Genesis Evangelion",tvSeries,"Action, Animation, Drama",8.5,91033,1995
tt3502248,Bosch,tvSeries,"Crime, Drama",8.5,86131,2014
tt10638036,Heartstopper,tvSeries,"Drama, Romance",8.5,83381,2022
tt1492966,Louie,tvSeries,"Comedy, Drama",8.5,82949,2010
tt0314979,"Battlestar Galactica",tvMiniSeries,"Action, Adventure, Drama",8.5,81573,2003
tt0421357,"Fullmetal Alchemist",tvSeries,"Action, Adventure, Animation",8.5,79673,2003
tt4093826,"Twin Peaks",tvSeries,"Crime, Drama, Horror",8.5,78399,2017
tt1424432,Senna,movie,"Biography, Documentary, Sport",8.5,78123,2010
tt20850406,"Sita Ramam",movie,"Action, Drama, Mystery",8.5,72120,2022
tt0088509,"Dragon Ball",tvSeries,"Action, Adventure, Animation",8.5,68951,1986
tt11912196,"Asur: Welcome to Your Dark Side",tvSeries,"Crime, Drama, Mystery",8.5,67201,2020
tt0863046,"Flight of the Conchords",tvSeries,"Comedy, Music, Musical",8.5,66994,2007
tt0280249,"Dragon Ball",tvSeries,"Action, Adventure, Animation",8.5,66867,1995
tt3428912,"Happy Valley",tvSeries,"Crime, Drama, Thriller",8.5,66840,2014
tt0068098,M*A*S*H,tvSeries,"Comedy, Drama, War",8.5,65353,1972
tt7120662,"Derry Girls",tvSeries,Comedy,8.5,64577,2018
tt1710308,"Regular Show",tvSeries,"Action, Adventure, Animation",8.5,62033,2010
tt0278238,"Samurai Jack",tvSeries,"Action, Adventure, Animation",8.5,61378,2001
tt0187664,Spaced,tvSeries,Comedy,8.5,58498,1999
tt0423731,"Samurai Champloo",tvSeries,"Action, Adventure, Animation",8.5,57311,2004
tt2937900,"The Knick",tvSeries,"Drama, History",8.5,53427,2014
tt0275137,"Justice League",tvSeries,"Action, Adventure, Animation",8.5,53075,2001
tt8289930,"Formula 1: Drive to Survive",tvSeries,"Documentary, Sport",8.5,52912,2019
tt0290988,"Trailer Park Boys",tvSeries,"Comedy, Crime",8.5,52406,2001
tt26548265,Maharaja,movie,"Action, Crime, Drama",8.5,52391,2024
tt0402711,"Boston Legal",tvSeries,"Comedy, Crime, Drama",8.5,50908,2004
tt5897304,"Mob Psycho 100",tvSeries,"Action, Animation, Comedy",8.5,49914,2016
tt0237123,Coupling,tvSeries,"Comedy, Romance",8.5,48276,2000
tt0163507,"Whose Line Is It Anyway?",tvSeries,"Comedy, Game-Show",8.5,47066,1998
tt1152758,"Dear Zachary: A Letter to a Son About His Father",movie,"Biography, Crime, Documentary",8.5,41851,2008
tt0103767,Baraka,movie,Documentary,8.5,41515,1992
tt3895150,"Your Lie in April",tvSeries,"Animation, Comedy, Drama",8.5,40266,2014
tt7019842,96,movie,"Drama, Romance",8.5,39292,2018
tt2359704,"JoJo's Bizarre Adventure",tvSeries,"Action, Adventure, Animation",8.5,38409,2012
tt0373732,"The Boondocks",tvSeries,"Action, Animation, Comedy",8.5,37039,2005
tt12714854,"Mumbai Diaries",tvSeries,"Drama, Thriller",8.5,30880,2021
tt1526318,Borgen,tvSeries,Drama,8.5,30606,2010
tt11301642,Ethos,tvSeries,"Drama, Thriller",8.5,30130,2020
tt1299368,Southland,tvSeries,"Crime, Drama, Thriller",8.5,29591,2009
tt0043208,"I Love Lucy",tvSeries,Comedy,8.5,29485,1951
tt10802170,"The Rehearsal",tvSeries,"Comedy, Documentary",8.5,27256,2022
tt9398466,"Delhi Crime",tvSeries,"Crime, Drama",8.5,26936,2019
